id_combinacion,numb_bees,max_itrs,p_f,limit,modification_rate,total_experimentos,experimentos_factibles,experimentos_no_factibles,tasa_factibilidad,fitness_count,fitness_mean,fitness_std,fitness_median,fitness_min,fitness_max,fitness_q25,fitness_q75,fitness_iqr,fitness_cv,tiempo_mean,tiempo_std,tiempo_median,tiempo_min,tiempo_max,tiempo_factibles_mean,tiempo_factibles_std,x1_mean,x1_std,x1_median,x1_min,x1_max,x2_mean,x2_std,x2_median,x2_min,x2_max,x3_mean,x3_std,x3_median,x3_min,x3_max,x4_mean,x4_std,x4_median,x4_min,x4_max,convergencia_mean,convergencia_std,convergencia_median,convergencia_min,convergencia_max,ranking_fitness,es_top_10_pct,es_top_20_pct
143,150,1000,0.25,150,0.9,30,30,0,100.0,30,3.008503,0.450685,2.971872,1.982652,3.795443,2.698079,3.363708,0.665629,14.980373,44.618806,0.365581,44.623546,43.493165,45.52641,44.618806,0.365581,0.284855,0.099507,0.247716,0.154567,0.514123,5.205465,2.315975,4.876959,1.861596,8.925683,7.619282,1.289758,7.518722,5.455488,9.934685,0.390887,0.120247,0.36604,0.229204,0.741036,3.008503,0.450685,2.971872,1.982652,3.795443,110,False,False
113,150,500,0.25,50,0.9,30,30,0,100.0,30,3.014145,0.477605,3.070052,2.004233,3.887726,2.701879,3.412782,0.710902,15.84545,22.471769,0.223705,22.473506,21.929553,22.833606,22.471769,0.223705,0.284437,0.092558,0.261766,0.162208,0.462172,4.516126,1.6565,4.556981,1.746251,7.953433,7.802561,1.422337,7.961744,4.951541,9.915124,0.402422,0.131179,0.36353,0.206343,0.700969,3.014145,0.477605,3.070052,2.004233,3.887726,111,False,False
201,450,500,0.45,50,0.1,30,30,0,100.0,30,3.01513,0.283938,3.018606,2.436609,3.506878,2.855011,3.250864,0.395853,9.417092,312.817479,3.723798,311.913578,310.415371,330.805137,312.817479,3.723798,0.274278,0.101285,0.249456,0.14438,0.529256,5.077863,1.968179,4.755233,1.929914,9.491474,7.982485,1.391704,8.215446,5.160956,9.943974,0.38405,0.126556,0.35006,0.229325,0.709643,3.01513,0.283938,3.018606,2.436609,3.506878,112,False,False
78,50,1000,0.75,150,0.1,30,30,0,100.0,30,3.027047,0.425511,3.022118,2.274288,3.986016,2.649274,3.2334,0.584126,14.05696,6.656555,0.131845,6.655646,6.329244,6.954139,6.656555,0.131845,0.324282,0.123756,0.305255,0.14623,0.565949,4.230404,1.747088,4.165436,1.917942,8.916404,7.178123,1.363262,7.039887,4.916556,9.780092,0.434823,0.135043,0.389692,0.25487,0.743517,3.027047,0.425511,3.022118,2.274288,3.986016,113,False,False
178,450,100,0.45,150,0.5,30,30,0,100.0,30,3.037145,0.40648,2.99679,2.254423,3.92583,2.724746,3.22659,0.501844,13.383624,62.269337,0.83018,62.159382,61.150359,65.481144,62.269337,0.83018,0.286999,0.100201,0.262627,0.163541,0.536761,4.906739,2.058042,4.591862,1.854271,9.491474,8.116041,1.433411,8.547518,4.89857,9.88259,0.381251,0.132986,0.344445,0.229325,0.79547,3.037145,0.40648,2.99679,2.254423,3.92583,114,False,False
70,50,1000,0.45,150,0.5,30,30,0,100.0,30,3.038407,0.522812,2.974891,2.294981,4.473757,2.657093,3.268978,0.611885,17.206784,6.626336,0.104871,6.658139,6.341208,6.779126,6.626336,0.104871,0.31492,0.122224,0.291396,0.142146,0.609142,3.947624,1.688383,3.558581,1.609285,8.323054,7.827539,1.572639,7.812503,4.918487,9.977506,0.419052,0.139271,0.381911,0.224814,0.749287,3.038407,0.522812,2.974891,2.294981,4.473757,115,False,False
172,450,100,0.45,10,0.5,30,30,0,100.0,30,3.045763,0.431475,3.003908,2.254423,4.136822,2.756772,3.094033,0.33726,14.16639,62.015883,0.344803,61.934806,61.240314,62.730847,62.015883,0.344803,0.272197,0.086138,0.256661,0.128159,0.483678,4.880135,2.029307,4.273485,1.83507,9.491474,8.169431,1.322043,8.434191,4.89857,9.88259,0.383483,0.131067,0.369016,0.229325,0.79547,3.045763,0.431475,3.003908,2.254423,4.136822,116,False,False
175,450,100,0.45,50,0.5,30,30,0,100.0,30,3.045763,0.431475,3.003908,2.254423,4.136822,2.756772,3.094033,0.33726,14.16639,62.012207,0.620257,61.907166,61.291076,64.504253,62.012207,0.620257,0.272197,0.086138,0.256661,0.128159,0.483678,4.880135,2.029307,4.273485,1.83507,9.491474,8.169431,1.322043,8.434191,4.89857,9.88259,0.383483,0.131067,0.369016,0.229325,0.79547,3.045763,0.431475,3.003908,2.254423,4.136822,116,False,False
180,450,100,0.75,10,0.1,30,30,0,100.0,30,3.046447,0.424995,3.017384,2.219537,4.136822,2.77267,3.191543,0.418873,13.950502,62.007524,0.467629,62.073914,60.458155,63.149977,62.007524,0.467629,0.29128,0.100932,0.259483,0.157269,0.499385,4.907813,2.083818,4.418621,2.110608,9.491474,7.977942,1.463774,7.965202,5.074816,9.943974,0.388378,0.144368,0.343797,0.229325,0.78585,3.046447,0.424995,3.017384,2.219537,4.136822,118,False,False
121,150,500,0.45,50,0.5,30,30,0,100.0,30,3.060497,0.490608,3.04259,2.134101,4.570386,2.788709,3.22713,0.43842,16.030347,22.082568,0.278244,22.122814,21.318693,22.681901,22.082568,0.278244,0.287721,0.108749,0.254184,0.150037,0.558723,5.062903,1.970057,5.002505,1.847036,8.918008,7.892882,1.156434,7.943904,5.686926,9.954534,0.380319,0.108538,0.353825,0.240911,0.729413,3.060497,0.490608,3.04259,2.134101,4.570386,119,False,False
198,450,500,0.45,10,0.1,30,30,0,100.0,30,3.061804,0.411399,3.001114,2.219537,4.006171,2.756331,3.320853,0.564522,13.436499,311.921746,0.829206,311.804134,310.37968,314.011588,311.921746,0.829206,0.293743,0.11853,0.263782,0.163541,0.68904,4.668126,1.942521,4.425047,1.722538,9.491474,7.673147,1.489903,7.766915,5.004745,9.943974,0.411127,0.127731,0.379773,0.229325,0.750874,3.061804,0.411399,3.001114,2.219537,4.006171,120,False,False
189,450,500,0.25,10,0.1,30,30,0,100.0,30,3.068358,0.376482,2.996374,2.532747,3.781854,2.77267,3.274137,0.501467,12.269807,296.684764,35.024739,312.181532,225.579213,341.710493,296.684764,35.024739,0.281565,0.117807,0.2402,0.137442,0.515712,5.354522,2.536003,4.692063,1.860317,9.74821,7.711763,1.607868,7.896002,5.109469,9.88259,0.406387,0.148401,0.356949,0.228279,0.764642,3.068358,0.376482,2.996374,2.532747,3.781854,121,False,False
204,450,500,0.45,150,0.1,30,30,0,100.0,30,3.072938,0.408604,3.032231,2.365801,3.940946,2.804946,3.349699,0.544753,13.296839,312.059901,2.223152,311.676291,310.304292,323.079429,312.059901,2.223152,0.278988,0.107583,0.244379,0.140602,0.536761,5.388959,2.185651,4.990305,1.929914,9.491474,7.791486,1.433632,8.071253,5.074816,9.88259,0.394249,0.143003,0.359859,0.221577,0.78585,3.072938,0.408604,3.032231,2.365801,3.940946,122,False,False
40,50,500,0.45,50,0.5,30,30,0,100.0,30,3.07311,0.442828,3.215384,2.310472,3.852124,2.67002,3.440182,0.770163,14.409753,3.313485,0.068577,3.329306,3.074142,3.398698,3.313485,0.068577,0.324293,0.104702,0.320848,0.145643,0.609142,4.305105,2.14991,3.818617,1.545099,9.661326,7.322317,1.186784,7.176593,5.438888,9.497355,0.425761,0.104703,0.422971,0.259791,0.62384,3.07311,0.442828,3.215384,2.310472,3.852124,123,False,False
222,450,1000,0.25,150,0.1,30,30,0,100.0,30,3.084319,0.335375,3.007174,2.586845,3.871849,2.876021,3.333968,0.457947,10.873551,628.544107,5.492887,627.607873,618.862725,654.356106,628.544107,5.492887,0.266266,0.107199,0.23919,0.127192,0.536761,5.34587,2.105751,4.846113,2.250725,9.491474,7.911789,1.613015,8.385782,4.537487,9.943974,0.398081,0.14492,0.343797,0.229325,0.839224,3.084319,0.335375,3.007174,2.586845,3.871849,124,False,False
186,450,100,0.75,150,0.1,30,30,0,100.0,30,3.087623,0.555512,3.032493,2.064855,4.102509,2.724746,3.595677,0.870931,17.99157,61.842191,0.98784,61.720984,60.778798,65.827008,61.842191,0.98784,0.289891,0.125226,0.269163,0.152194,0.789133,5.257421,1.899393,4.942444,1.705141,9.491474,7.997336,1.490478,8.287448,4.622435,9.943974,0.382269,0.154806,0.339681,0.222788,0.808698,3.087623,0.555512,3.032493,2.064855,4.102509,125,False,False
46,50,500,0.75,10,0.5,30,30,0,100.0,30,3.09411,0.411561,3.084106,2.330304,3.989224,2.828516,3.346352,0.517836,13.301441,3.339906,0.085823,3.354193,3.039978,3.47873,3.339906,0.085823,0.352065,0.099123,0.324726,0.182314,0.590213,3.701042,1.501317,3.347233,1.714921,9.317351,6.754195,1.034755,6.633986,4.865779,8.98373,0.473796,0.115638,0.463552,0.215964,0.735129,3.09411,0.411561,3.084106,2.330304,3.989224,126,False,False
58,50,1000,0.25,50,0.5,30,30,0,100.0,30,3.105032,0.539329,2.993173,2.060611,4.17681,2.675079,3.513461,0.838381,17.369513,6.842073,0.211864,6.873821,5.814177,7.034005,6.842073,0.211864,0.285978,0.113871,0.287415,0.131588,0.580748,4.798151,2.095594,4.133654,1.950723,9.14029,7.578827,1.213729,7.831594,5.037125,9.617932,0.419547,0.129035,0.389041,0.216722,0.677571,3.105032,0.539329,2.993173,2.060611,4.17681,127,False,False
150,150,1000,0.45,150,0.1,30,30,0,100.0,30,3.11087,0.36667,3.029595,2.36921,3.979799,2.91858,3.287649,0.369069,11.786729,44.68092,0.403826,44.743558,43.304924,45.221829,44.68092,0.403826,0.324876,0.107904,0.304684,0.149588,0.65935,4.091588,1.721464,4.123749,1.688624,8.28597,7.035818,1.250686,7.114476,4.131828,9.357309,0.463559,0.150705,0.419887,0.264335,1.008255,3.11087,0.36667,3.029595,2.36921,3.979799,128,False,False
167,450,100,0.25,50,0.9,30,30,0,100.0,30,3.113543,0.493932,3.06095,2.0395,4.17009,2.757688,3.461843,0.704155,15.863988,62.016806,0.754084,61.969313,61.152089,65.627481,62.016806,0.754084,0.30367,0.150675,0.253626,0.139378,0.794238,5.154737,2.261829,4.918141,1.561348,9.491474,7.831939,1.611891,8.066466,4.61473,9.943974,0.404956,0.163255,0.336815,0.229325,0.844282,3.113543,0.493932,3.06095,2.0395,4.17009,129,False,False
164,450,100,0.25,10,0.9,30,30,0,100.0,30,3.113543,0.493932,3.06095,2.0395,4.17009,2.757688,3.461843,0.704155,15.863988,62.197702,1.071986,61.976483,61.209022,66.136839,62.197702,1.071986,0.30367,0.150675,0.253626,0.139378,0.794238,5.154737,2.261829,4.918141,1.561348,9.491474,7.831939,1.611891,8.066466,4.61473,9.943974,0.404956,0.163255,0.336815,0.229325,0.844282,3.113543,0.493932,3.06095,2.0395,4.17009,129,False,False
170,450,100,0.25,150,0.9,30,30,0,100.0,30,3.116515,0.494768,3.06095,2.0395,4.17009,2.757688,3.461843,0.704155,15.875693,62.050536,0.842554,61.998964,61.2018,66.203567,62.050536,0.842554,0.304741,0.150198,0.259113,0.139378,0.794238,5.154737,2.261829,4.918141,1.561348,9.491474,7.831939,1.611891,8.066466,4.61473,9.943974,0.404956,0.163255,0.336815,0.229325,0.844282,3.116515,0.494768,3.06095,2.0395,4.17009,131,False,False
110,150,500,0.25,10,0.9,30,30,0,100.0,30,3.116613,0.451227,3.046385,2.359962,4.365961,2.845911,3.428681,0.58277,14.478112,22.428336,0.267279,22.449161,21.857244,23.170323,22.428336,0.267279,0.287441,0.093092,0.25684,0.163982,0.568126,5.010484,1.985723,4.60933,2.362786,9.282287,7.609611,1.097536,7.850571,5.273768,9.888723,0.399116,0.089979,0.406957,0.231062,0.615661,3.116613,0.451227,3.046385,2.359962,4.365961,132,False,False
29,50,500,0.25,10,0.9,30,30,0,100.0,30,3.120789,0.572642,2.989775,2.266172,4.901696,2.769387,3.582312,0.812925,18.349272,3.435687,0.101057,3.435788,3.199203,3.687046,3.435687,0.101057,0.250384,0.081674,0.247166,0.147348,0.482667,5.167379,1.733818,5.133985,2.302211,8.478057,8.296138,1.050129,8.338974,5.870309,9.901083,0.374932,0.114524,0.33864,0.252289,0.829506,3.120789,0.572642,2.989775,2.266172,4.901696,133,False,False
159,150,1000,0.75,150,0.1,30,30,0,100.0,30,3.121599,0.326634,3.10148,2.390616,3.703636,2.927943,3.305556,0.377613,10.463685,44.292465,0.393388,44.314576,43.443471,45.265432,44.292465,0.393388,0.332969,0.113556,0.303026,0.139122,0.676471,4.215997,1.675276,4.068669,1.649967,8.016474,6.997036,1.243805,7.282129,4.657422,9.419741,0.45618,0.126917,0.441232,0.264335,0.780109,3.121599,0.326634,3.10148,2.390616,3.703636,134,False,False
126,150,500,0.75,10,0.1,30,30,0,100.0,30,3.124057,0.345682,3.163935,2.455822,3.683923,2.897941,3.387994,0.490052,11.065161,22.158403,0.247333,22.142678,21.685274,22.88757,22.158403,0.247333,0.314359,0.120055,0.287585,0.143598,0.577586,4.464398,2.147226,3.95261,2.009427,9.756478,7.48097,1.224251,7.776162,5.024692,9.195489,0.425593,0.11536,0.384681,0.264335,0.686353,3.124057,0.345682,3.163935,2.455822,3.683923,135,False,False
53,50,500,0.75,150,0.9,30,30,0,100.0,30,3.131095,0.507328,3.141377,2.351317,4.269888,2.67677,3.54689,0.87012,16.20289,3.242453,0.083501,3.242838,3.036967,3.475619,3.242453,0.083501,0.274177,0.092283,0.275006,0.133157,0.558312,4.892985,1.956241,4.605482,2.300118,9.83921,8.027507,1.239266,8.064968,5.314445,9.978251,0.396312,0.121418,0.369634,0.246654,0.732663,3.131095,0.507328,3.141377,2.351317,4.269888,136,False,False
129,150,500,0.75,50,0.1,30,30,0,100.0,30,3.13435,0.390483,3.138716,2.455167,4.101351,2.86455,3.413352,0.548803,12.458188,22.07904,0.294131,22.090744,21.447748,22.720758,22.07904,0.294131,0.318247,0.085984,0.321295,0.173342,0.479684,4.402949,1.805545,3.680104,2.120031,8.28597,6.872721,1.181939,6.697574,5.002062,8.916671,0.462488,0.125002,0.44355,0.264335,0.720157,3.13435,0.390483,3.138716,2.455167,4.101351,137,False,False
59,50,1000,0.25,50,0.9,30,30,0,100.0,30,3.138771,0.51862,3.161814,2.159226,4.209818,2.786074,3.408122,0.622048,16.523016,6.727159,0.168792,6.7597,6.203497,7.052983,6.727159,0.168792,0.284938,0.092431,0.263523,0.133442,0.496081,4.433892,1.541337,4.529216,2.221923,8.614865,7.56719,1.284694,7.313834,5.112866,9.961056,0.427043,0.109271,0.41211,0.22991,0.644421,3.138771,0.51862,3.161814,2.159226,4.209818,138,False,False
112,150,500,0.25,50,0.5,30,30,0,100.0,30,3.140777,0.462198,3.093056,2.267314,4.223202,2.896167,3.445203,0.549036,14.716034,22.399916,0.201367,22.396018,21.952102,22.804937,22.399916,0.201367,0.274525,0.091046,0.254524,0.138465,0.484205,5.153707,1.967826,4.597668,1.36565,8.668102,7.834755,1.365235,7.964238,4.27504,9.726949,0.408048,0.155404,0.361224,0.238367,0.942728,3.140777,0.462198,3.093056,2.267314,4.223202,139,False,False
142,150,1000,0.25,150,0.5,30,30,0,100.0,30,3.141094,0.481065,3.063255,1.99757,4.56844,2.884812,3.407475,0.522663,15.315215,44.721385,0.322712,44.706218,43.962121,45.30093,44.721385,0.322712,0.284257,0.082921,0.294342,0.138931,0.431894,4.883155,2.166348,4.556609,1.471465,8.28597,7.609234,1.165634,7.703034,5.577953,9.380093,0.413401,0.100917,0.397682,0.2557,0.684094,3.141094,0.481065,3.063255,1.99757,4.56844,140,False,False
28,50,500,0.25,10,0.5,30,30,0,100.0,30,3.142277,0.32082,3.149546,2.522941,3.741794,2.909732,3.295612,0.38588,10.209796,3.404848,0.089917,3.435962,3.103937,3.490621,3.404848,0.089917,0.345204,0.145678,0.315301,0.169824,0.757688,3.664671,1.832512,3.265032,1.294102,8.569014,7.27562,1.454254,7.373172,5.037125,9.838255,0.469158,0.133705,0.447843,0.285583,0.78169,3.142277,0.32082,3.149546,2.522941,3.741794,141,False,False
183,450,100,0.75,50,0.1,30,30,0,100.0,30,3.143157,0.531535,3.086635,2.064855,4.176498,2.759355,3.585313,0.825958,16.910864,61.770757,0.679059,61.730989,60.694537,64.836042,61.770757,0.679059,0.283865,0.094581,0.259235,0.157269,0.495814,5.201166,1.96855,4.886626,2.110608,9.491474,7.825438,1.493907,7.938683,4.359937,9.943974,0.407781,0.175395,0.358284,0.229325,0.933658,3.143157,0.531535,3.086635,2.064855,4.176498,142,False,False
36,50,500,0.45,10,0.1,30,30,0,100.0,30,3.143592,0.478572,3.098464,2.244469,3.989676,2.815364,3.521864,0.7065,15.223737,3.454537,0.094148,3.438617,3.172563,3.636314,3.454537,0.094148,0.316397,0.126893,0.283296,0.142352,0.67454,4.212445,1.537267,4.097823,1.360421,7.974359,6.798895,1.260228,6.873199,4.964804,9.761155,0.484584,0.155299,0.446939,0.230527,0.803485,3.143592,0.478572,3.098464,2.244469,3.989676,143,False,False
109,150,500,0.25,10,0.5,30,30,0,100.0,30,3.157219,0.320481,3.123858,2.561556,3.730546,2.940337,3.350685,0.410348,10.15074,22.413071,0.236348,22.472916,21.729422,22.698096,22.413071,0.236348,0.323688,0.129327,0.290789,0.147757,0.62834,4.592268,2.214372,4.422887,1.629074,9.989318,7.152126,1.356624,7.33031,4.665001,9.499989,0.456327,0.149087,0.4377,0.231445,0.796422,3.157219,0.320481,3.123858,2.561556,3.730546,144,False,False
124,150,500,0.45,150,0.5,30,30,0,100.0,30,3.165866,0.382295,3.104904,2.469881,3.978963,2.890449,3.450237,0.559788,12.075514,22.013893,0.232579,22.005872,21.604484,22.497604,22.013893,0.232579,0.286667,0.098098,0.274107,0.128123,0.513118,4.962082,2.043279,4.659518,1.998198,8.28597,7.62477,1.061452,7.652458,4.871873,9.975307,0.415296,0.122345,0.368828,0.264335,0.858257,3.165866,0.382295,3.104904,2.469881,3.978963,145,False,False
138,150,1000,0.25,50,0.1,30,30,0,100.0,30,3.170467,0.381583,3.083364,2.534338,3.844807,2.907801,3.465564,0.557763,12.035542,44.925568,0.427576,44.977937,43.910164,45.584013,44.925568,0.427576,0.32164,0.109275,0.294779,0.187871,0.749806,4.353933,1.738793,4.115563,1.528231,9.719445,6.868448,1.214524,6.899553,4.489163,8.916671,0.474189,0.14286,0.422251,0.264335,0.863424,3.170467,0.381583,3.083364,2.534338,3.844807,146,False,False
192,450,500,0.25,50,0.1,30,30,0,100.0,30,3.173048,0.428564,3.146298,1.92558,3.95195,2.937657,3.397775,0.460118,13.506394,312.875215,2.438459,312.785321,307.047461,322.904792,312.875215,2.438459,0.305599,0.117002,0.289184,0.163541,0.598807,4.740292,2.014882,4.43381,2.030688,9.491474,7.551081,1.82948,7.965202,4.308444,9.943974,0.450754,0.193559,0.401414,0.205604,0.955198,3.173048,0.428564,3.146298,1.92558,3.95195,147,False,False
117,150,500,0.45,10,0.1,30,30,0,100.0,30,3.176351,0.387961,3.079382,2.506653,4.239707,2.93254,3.494382,0.561842,12.214042,22.570379,0.212713,22.613692,22.026648,22.905597,22.570379,0.212713,0.356617,0.146226,0.342363,0.149588,0.703371,4.374703,2.078133,4.1766,1.51716,8.346333,6.740107,1.300572,6.528539,4.626285,9.177244,0.475716,0.143336,0.481744,0.264335,0.804869,3.176351,0.387961,3.079382,2.506653,4.239707,148,False,False
108,150,500,0.25,10,0.1,30,30,0,100.0,30,3.179866,0.37378,3.157547,2.135366,3.713619,2.933395,3.489307,0.555912,11.754579,20.717867,2.315175,20.387566,16.508562,23.08965,20.717867,2.315175,0.347813,0.103355,0.339137,0.181919,0.531739,3.999802,1.70007,3.945787,1.725699,8.28597,6.79434,1.355009,6.701406,4.811371,8.983275,0.489388,0.146153,0.494156,0.228488,0.759969,3.179866,0.37378,3.157547,2.135366,3.713619,149,False,False
101,150,100,0.75,10,0.9,30,30,0,100.0,30,3.181846,0.502983,3.116146,1.981951,4.526416,2.940694,3.442108,0.501413,15.807913,4.365013,0.099675,4.380992,4.029012,4.573085,4.365013,0.099675,0.303944,0.116871,0.279176,0.14518,0.743809,5.005427,2.202839,5.401176,1.328575,8.858017,7.81689,1.172437,7.829987,4.841849,9.964249,0.39972,0.116339,0.356533,0.226182,0.762074,3.181846,0.502983,3.116146,1.981951,4.526416,150,False,False
66,50,1000,0.45,50,0.1,30,30,0,100.0,30,3.183587,0.391093,3.26101,2.333132,4.050942,2.940177,3.401474,0.461297,12.284669,6.779784,0.156237,6.790945,6.380801,7.242305,6.779784,0.156237,0.332494,0.121865,0.30757,0.133852,0.593377,4.400491,1.666502,4.149078,1.791383,8.528399,6.41602,1.133695,6.324846,4.880625,8.760154,0.496815,0.135585,0.472949,0.312851,0.815795,3.183587,0.391093,3.26101,2.333132,4.050942,151,False,False
75,50,1000,0.75,50,0.1,30,30,0,100.0,30,3.205311,0.365822,3.214941,2.386815,3.86927,3.036539,3.382341,0.345802,11.412989,6.655817,0.160327,6.684632,6.025066,6.832549,6.655817,0.160327,0.314899,0.080893,0.312908,0.1858,0.486434,4.564535,1.910261,4.131711,2.302955,9.27675,6.89518,1.332088,6.468936,4.563809,9.699001,0.470322,0.137691,0.439821,0.270436,0.875938,3.205311,0.365822,3.214941,2.386815,3.86927,152,False,False
51,50,500,0.75,150,0.1,30,30,0,100.0,30,3.206913,0.438932,3.165919,2.274288,4.165296,2.976129,3.426502,0.450373,13.687047,3.354655,0.089758,3.339972,3.179055,3.547634,3.354655,0.089758,0.329834,0.14906,0.305255,0.14623,0.839578,4.409038,1.944828,4.537178,1.30043,8.916404,6.833579,1.381395,6.769241,4.27504,9.074302,0.491623,0.182049,0.447084,0.25487,0.942728,3.206913,0.438932,3.165919,2.274288,4.165296,153,False,False
169,450,100,0.25,150,0.5,30,30,0,100.0,30,3.207344,0.612945,3.075257,2.21437,4.709137,2.836566,3.595702,0.759136,19.11068,62.167813,0.234444,62.193392,61.780658,62.699331,62.167813,0.234444,0.267682,0.089904,0.23919,0.129226,0.536761,5.368082,2.051343,5.089,2.458905,9.491474,8.041014,1.471438,8.134704,5.001331,9.943974,0.403777,0.159099,0.353596,0.226141,0.806849,3.207344,0.612945,3.075257,2.21437,4.709137,154,False,False
166,450,100,0.25,50,0.5,30,30,0,100.0,30,3.214369,0.612733,3.093501,2.019799,4.327221,2.888448,3.678405,0.789958,19.062299,62.418071,0.826552,62.262214,61.434771,66.199861,62.418071,0.826552,0.280901,0.119836,0.23919,0.129226,0.661138,5.349104,2.068818,4.931617,2.458905,9.491474,8.041346,1.517982,8.110121,5.001331,9.943974,0.400788,0.153176,0.353596,0.206301,0.806849,3.214369,0.612733,3.093501,2.019799,4.327221,155,False,False
163,450,100,0.25,10,0.5,30,30,0,100.0,30,3.214369,0.612733,3.093501,2.019799,4.327221,2.888448,3.678405,0.789958,19.062299,62.163899,0.324693,62.221038,61.454348,62.784514,62.163899,0.324693,0.280901,0.119836,0.23919,0.129226,0.661138,5.349104,2.068818,4.931617,2.458905,9.491474,8.041346,1.517982,8.110121,5.001331,9.943974,0.400788,0.153176,0.353596,0.206301,0.806849,3.214369,0.612733,3.093501,2.019799,4.327221,155,False,False
44,50,500,0.45,150,0.9,30,30,0,100.0,30,3.217261,0.703814,3.014574,2.235688,4.667244,2.76277,3.524059,0.761288,21.876181,3.354773,0.123512,3.32491,3.0732,3.7326,3.354773,0.123512,0.30541,0.116832,0.288573,0.136867,0.611541,4.462397,1.814932,4.092025,1.943532,8.26939,7.660433,1.376592,7.778762,4.865294,9.892236,0.441252,0.178862,0.377528,0.244326,0.902367,3.217261,0.703814,3.014574,2.235688,4.667244,157,False,False
49,50,500,0.75,50,0.5,30,30,0,100.0,30,3.221829,0.539683,3.291832,2.397312,4.443185,2.749949,3.578724,0.828774,16.750826,3.349941,0.112816,3.34368,2.880207,3.538741,3.349941,0.112816,0.320786,0.131933,0.314197,0.154766,0.670394,4.537626,1.726566,4.112879,2.199248,8.149501,7.54073,1.357314,7.836916,4.50905,9.949027,0.434218,0.150142,0.373224,0.265497,0.898081,3.221829,0.539683,3.291832,2.397312,4.443185,158,False,False
174,450,100,0.45,50,0.1,30,30,0,100.0,30,3.228234,0.504411,3.126702,2.436609,4.330183,2.890621,3.476315,0.585693,15.624978,62.2224,0.463095,62.266798,60.595573,62.874405,62.2224,0.463095,0.306356,0.129187,0.267124,0.14438,0.628848,4.962321,2.251241,4.581947,1.541472,9.491474,7.692686,1.620213,7.965202,4.08378,9.943974,0.443766,0.204248,0.392824,0.229325,1.080175,3.228234,0.504411,3.126702,2.436609,4.330183,159,False,False
120,150,500,0.45,50,0.1,30,30,0,100.0,30,3.231399,0.467034,3.213092,1.905671,4.530244,2.988817,3.476421,0.487604,14.453002,22.3616,0.277493,22.307241,21.738067,23.037054,22.3616,0.277493,0.361834,0.1462,0.313146,0.149588,0.681941,3.680348,1.988419,3.059044,1.459656,8.116001,7.019909,1.262664,6.759581,4.768226,9.107426,0.494099,0.135942,0.516397,0.221753,0.773458,3.231399,0.467034,3.213092,1.905671,4.530244,160,False,False
116,150,500,0.25,150,0.9,30,30,0,100.0,30,3.235784,0.582979,3.106222,1.982652,4.498285,2.880667,3.650731,0.770063,18.016609,22.406716,0.226452,22.401839,21.906445,23.097625,22.406716,0.226452,0.329434,0.117123,0.33162,0.158548,0.640375,4.363287,2.021696,3.978688,1.543828,8.923186,7.198495,1.369649,7.179349,3.999949,9.934685,0.468968,0.181419,0.43936,0.229204,1.1148,3.235784,0.582979,3.106222,1.982652,4.498285,161,False,False
171,450,100,0.45,10,0.1,30,30,0,100.0,30,3.241914,0.482288,3.126702,2.219537,4.122736,2.904332,3.650886,0.746554,14.876635,62.386458,0.499132,62.381195,60.747712,63.940519,62.386458,0.499132,0.314979,0.129891,0.291129,0.163541,0.68904,4.739812,2.190376,4.43381,1.722538,9.491474,7.478479,1.709757,7.871726,4.514511,9.943974,0.46074,0.19153,0.385234,0.229325,0.827101,3.241914,0.482288,3.126702,2.219537,4.122736,162,False,False
104,150,100,0.75,50,0.9,30,30,0,100.0,30,3.244228,0.457974,3.21252,2.452419,4.118313,2.94556,3.600486,0.654926,14.116573,4.378452,0.106642,4.411652,4.044562,4.51564,4.378452,0.106642,0.289055,0.106572,0.258785,0.1602,0.659043,4.991386,1.939832,4.418621,1.586671,8.29415,7.880382,1.236501,7.965202,5.504291,9.840842,0.412718,0.124585,0.397197,0.241274,0.723468,3.244228,0.457974,3.21252,2.452419,4.118313,163,False,False
92,150,100,0.45,10,0.9,30,30,0,100.0,30,3.263697,0.625699,3.141536,2.214448,4.526416,2.789965,3.519882,0.729917,19.171471,4.386939,0.077,4.407779,4.222171,4.488779,4.386939,0.077,0.261699,0.078946,0.250177,0.136394,0.435822,5.473806,2.035372,5.704637,2.445057,9.174075,7.819952,1.041125,7.925988,5.20449,9.723285,0.404386,0.108543,0.390577,0.233225,0.744321,3.263697,0.625699,3.141536,2.214448,4.526416,164,False,False
107,150,100,0.75,150,0.9,30,30,0,100.0,30,3.265459,0.609157,3.084186,2.248917,4.526416,2.931946,3.579729,0.647783,18.654569,4.308672,0.098944,4.342496,4.002852,4.449807,4.308672,0.098944,0.313676,0.125615,0.304188,0.159238,0.817832,4.468498,1.970941,4.114183,1.282237,8.731476,7.692718,1.327941,7.933506,4.63691,9.708683,0.43487,0.145662,0.401698,0.248561,0.858763,3.265459,0.609157,3.084186,2.248917,4.526416,165,False,False
195,450,500,0.25,150,0.1,30,30,0,100.0,30,3.269055,0.423616,3.203829,2.586845,4.402851,2.969603,3.509177,0.539574,12.95836,312.540751,4.144155,311.62151,309.404835,331.28456,312.540751,4.144155,0.309969,0.138598,0.268035,0.163541,0.687793,4.959866,2.094718,4.615439,1.390304,9.491474,7.589638,1.862794,7.965202,4.537487,9.943974,0.458097,0.198095,0.37554,0.229325,0.848962,3.269055,0.423616,3.203829,2.586845,4.402851,166,False,False
